rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,gear_pos,gear
1541192173410601920,,48427,,1541192173,410472077,'',,0
1541192173431946669,,48428,,1541192173,431516657,'',,0
1541192173450677985,,48429,,1541192173,450527204,'',,0
1541192173470572009,,48430,,1541192173,470472009,'',,0
1541192173490545533,,48431,,1541192173,490430580,'',,0
1541192173510647133,,48432,,1541192173,510470626,'',,0
1541192173533015361,,48433,,1541192173,532632292,'',,0
1541192173550692555,,48434,,1541192173,550507213,'',,0
1541192173570623213,,48435,,1541192173,570486198,'',,0
1541192173590680164,,48436,,1541192173,590526148,'',,0
1541192173610291265,,48437,,1541192173,610097627,'',,0
1541192173631751010,,48438,,1541192173,631462557,'',,0
1541192173650648501,,48439,,1541192173,650473860,'',,0
1541192173670979486,,48440,,1541192173,670866830,'',,0
1541192173690659035,,48441,,1541192173,690458868,'',,0
1541192173710640106,,48442,,1541192173,710522703,'',,0
1541192173731725267,,48443,,1541192173,731457003,'',,0
1541192173750660214,,48444,,1541192173,750502584,'',,0
1541192173770606730,,48445,,1541192173,770462918,'',,0
1541192173790597522,,48446,,1541192173,790482257,'',,0
1541192173810638493,,48447,,1541192173,810509051,'',,0
1541192173831634476,,48448,,1541192173,831444238,'',,0
1541192173850353989,,48449,,1541192173,850109579,'',,0
1541192173870668942,,48450,,1541192173,870545749,'',,0
1541192173890659970,,48451,,1541192173,890474286,'',,0
1541192173911134031,,48452,,1541192173,910967641,'',,0
1541192173931602195,,48453,,1541192173,931453622,'',,0
1541192173950594752,,48454,,1541192173,950467007,'',,0
1541192173970073976,,48455,,1541192173,969908916,'',,0
1541192173990663332,,48456,,1541192173,990508716,'',,0
1541192174010662481,,48457,,1541192174,10517286,'',,0
1541192174031609932,,48458,,1541192174,31489120,'',,0
1541192174050679750,,48459,,1541192174,50461134,'',,0
1541192174070657892,,48460,,1541192174,70516922,'',,0
1541192174090556493,,48461,,1541192174,90420723,'',,0
1541192174110639537,,48462,,1541192174,110533594,'',,0
1541192174131673824,,48463,,1541192174,131508397,'',,0
1541192174150287432,,48464,,1541192174,150145837,'',,0
1541192174170626675,,48465,,1541192174,170504031,'',,0
1541192174190629816,,48466,,1541192174,190487082,'',,0
1541192174210177823,,48467,,1541192174,210016811,'',,0
1541192174231593875,,48468,,1541192174,231483445,'',,0
1541192174250635137,,48469,,1541192174,250476108,'',,0
1541192174270629650,,48470,,1541192174,270469428,'',,0
1541192174290597840,,48471,,1541192174,290489520,'',,0
1541192174310659449,,48472,,1541192174,310521197,'',,0
1541192174331480279,,48473,,1541192174,331242972,'',,0
1541192174350646825,,48474,,1541192174,350475915,'',,0
1541192174370584100,,48475,,1541192174,370470260,'',,0
1541192174390895939,,48476,,1541192174,390778482,'',,0
1541192174410640733,,48477,,1541192174,410484702,'',,0
1541192174431664532,,48478,,1541192174,431487281,'',,0
1541192174450260688,,48479,,1541192174,450025375,'',,0
1541192174470669375,,48480,,1541192174,470493488,'',,0
1541192174490679337,,48481,,1541192174,490469735,'',,0
1541192174510613198,,48482,,1541192174,510467693,'',,0
1541192174531579567,,48483,,1541192174,531459241,'',,0
1541192174550768260,,48484,,1541192174,550567671,'',,0
1541192174570580697,,48485,,1541192174,570475617,'',,0
1541192174590656005,,48486,,1541192174,590554843,'',,0
1541192174610304531,,48487,,1541192174,610164503,'',,0
1541192174631752494,,48488,,1541192174,631499174,'',,0
1541192174650689204,,48489,,1541192174,650530203,'',,0
1541192174670610421,,48490,,1541192174,670453611,'',,0
1541192174690157595,,48491,,1541192174,689979657,'',,0
1541192174710659424,,48492,,1541192174,710509219,'',,0
1541192174731717031,,48493,,1541192174,731524123,'',,0
1541192174750691653,,48494,,1541192174,750520921,'',,0
1541192174770561084,,48495,,1541192174,770452268,'',,0
1541192174790701428,,48496,,1541192174,790538173,'',,0
1541192174810162337,,48497,,1541192174,809979850,'',,0
1541192174831669487,,48498,,1541192174,831495457,'',,0
1541192174850644999,,48499,,1541192174,850507297,'',,0
1541192174870690644,,48500,,1541192174,870497908,'',,0
1541192174890629308,,48501,,1541192174,890491475,'',,0
1541192174910327915,,48502,,1541192174,910232748,'',,0
1541192174931713492,,48503,,1541192174,931474432,'',,0
1541192174950682510,,48504,,1541192174,950520870,'',,0
1541192174970617777,,48505,,1541192174,970491126,'',,0
1541192174990604386,,48506,,1541192174,990481052,'',,0
1541192175010623335,,48507,,1541192175,10465957,'',,0
1541192175031879203,,48508,,1541192175,31508355,'',,0
1541192175050735897,,48509,,1541192175,50563143,'',,0
1541192175070632624,,48510,,1541192175,70495021,'',,0
1541192175090672499,,48511,,1541192175,90520627,'',,0
1541192175110720484,,48512,,1541192175,110573814,'',,0
1541192175131644520,,48513,,1541192175,131490246,'',,0
1541192175150714159,,48514,,1541192175,150590619,'',,0
1541192175170638172,,48515,,1541192175,170498177,'',,0
1541192175190690293,,48516,,1541192175,190542091,'',,0
1541192175210677288,,48517,,1541192175,210535358,'',,0
1541192175231604388,,48518,,1541192175,231488758,'',,0
1541192175250201516,,48519,,1541192175,249992953,'',,0
1541192175270626549,,48520,,1541192175,270495443,'',,0
1541192175290666442,,48521,,1541192175,290495359,'',,0
1541192175310626473,,48522,,1541192175,310490281,'',,0
1541192175331412384,,48523,,1541192175,331267870,'',,0
1541192175350762986,,48524,,1541192175,350535826,'',,0
1541192175370691897,,48525,,1541192175,370531595,'',,0
1541192175390627412,,48526,,1541192175,390505401,'',,0
1541192175410683147,,48527,,1541192175,410506536,'',,0
1541192175431640340,,48528,,1541192175,431508399,'',,0
1541192175450705583,,48529,,1541192175,450522832,'',,0
1541192175470716546,,48530,,1541192175,470540902,'',,0
1541192175490602031,,48531,,1541192175,490452307,'',,0
1541192175510812767,,48532,,1541192175,510576396,'',,0
1541192175531656268,,48533,,1541192175,531496092,'',,0
1541192175550663341,,48534,,1541192175,550490226,'',,0
1541192175570595963,,48535,,1541192175,570479990,'',,0
1541192175590646540,,48536,,1541192175,590492248,'',,0
1541192175611131441,,48537,,1541192175,611003377,'',,0
1541192175631662764,,48538,,1541192175,631513141,'',,0
1541192175650688336,,48539,,1541192175,650527641,'',,0
1541192175670606339,,48540,,1541192175,670495197,'',,0
1541192175690662755,,48541,,1541192175,690507195,'',,0
1541192175710620438,,48542,,1541192175,710512538,'',,0
1541192175731736958,,48543,,1541192175,731523041,'',,0
1541192175750651179,,48544,,1541192175,750495359,'',,0
1541192175770621574,,48545,,1541192175,770507965,'',,0
1541192175790676814,,48546,,1541192175,790511020,'',,0
1541192175810685860,,48547,,1541192175,810510346,'',,0
1541192175831770846,,48548,,1541192175,831516643,'',,0
1541192175850639206,,48549,,1541192175,850510610,'',,0
1541192175870646492,,48550,,1541192175,870555299,'',,0
1541192175890714524,,48551,,1541192175,890534656,'',,0
1541192175910184477,,48552,,1541192175,910024061,'',,0
1541192175931730826,,48553,,1541192175,931512778,'',,0
1541192175950633760,,48554,,1541192175,950524608,'',,0
1541192175970614454,,48555,,1541192175,970508341,'',,0
1541192175990621722,,48556,,1541192175,990513412,'',,0
1541192176010694570,,48557,,1541192176,10538434,'',,0
1541192176031742075,,48558,,1541192176,31554944,'',,0
1541192176050664721,,48559,,1541192176,50534162,'',,0
1541192176070633542,,48560,,1541192176,70511304,'',,0
1541192176090654714,,48561,,1541192176,90529863,'',,0
1541192176110659064,,48562,,1541192176,110490370,'',,0
1541192176131637576,,48563,,1541192176,131507736,'',,0
1541192176150722217,,48564,,1541192176,150525026,'',,0
1541192176170660260,,48565,,1541192176,170520527,'',,0
1541192176190653345,,48566,,1541192176,190538857,'',,0
1541192176210733572,,48567,,1541192176,210521042,'',,0
1541192176231706003,,48568,,1541192176,231520762,'',,0
1541192176250708414,,48569,,1541192176,250546260,'',,0
1541192176270664985,,48570,,1541192176,270509521,'',,0
1541192176290694548,,48571,,1541192176,290527182,'',,0
1541192176310651061,,48572,,1541192176,310511320,'',,0
1541192176330914782,,48573,,1541192176,330716009,'',,0
1541192176350692755,,48574,,1541192176,350525979,'',,0
1541192176370639384,,48575,,1541192176,370490496,'',,0
1541192176390682026,,48576,,1541192176,390524664,'',,0
1541192176410646073,,48577,,1541192176,410518181,'',,0
1541192176431593434,,48578,,1541192176,431482051,'',,0
1541192176450714425,,48579,,1541192176,450527828,'',,0
1541192176470648753,,48580,,1541192176,470521304,'',,0
1541192176490655753,,48581,,1541192176,490510802,'',,0
1541192176510662598,,48582,,1541192176,510507389,'',,0
1541192176531724162,,48583,,1541192176,531511831,'',,0
1541192176550772447,,48584,,1541192176,550596508,'',,0
1541192176570661717,,48585,,1541192176,570512988,'',,0
1541192176590652620,,48586,,1541192176,590529550,'',,0
1541192176610847167,,48587,,1541192176,610688508,'',,0
1541192176631781614,,48588,,1541192176,631528030,'',,0
1541192176650696179,,48589,,1541192176,650534460,'',,0
1541192176670691316,,48590,,1541192176,670521384,'',,0
1541192176690696828,,48591,,1541192176,690526213,'',,0
1541192176710758930,,48592,,1541192176,710573034,'',,0
1541192176731712484,,48593,,1541192176,731534924,'',,0
1541192176750673271,,48594,,1541192176,750535848,'',,0
1541192176770636720,,48595,,1541192176,770538519,'',,0
1541192176790684922,,48596,,1541192176,790514813,'',,0
1541192176810660661,,48597,,1541192176,810512875,'',,0
1541192176831655787,,48598,,1541192176,831525678,'',,0
1541192176850674239,,48599,,1541192176,850495708,'',,0
1541192176870723727,,48600,,1541192176,870566341,'',,0
1541192176890641445,,48601,,1541192176,890519346,'',,0
1541192176910779752,,48602,,1541192176,910643046,'',,0
1541192176931657003,,48603,,1541192176,931520153,'',,0
1541192176950728387,,48604,,1541192176,950553017,'',,0
1541192176970658796,,48605,,1541192176,970532958,'',,0
1541192176990708462,,48606,,1541192176,990585503,'',,0
1541192177010672902,,48607,,1541192177,10535098,'',,0
1541192177031650994,,48608,,1541192177,31538717,'',,0
1541192177050757430,,48609,,1541192177,50579975,'',,0
1541192177070632382,,48610,,1541192177,70529529,'',,0
1541192177090711954,,48611,,1541192177,90540360,'',,0
1541192177110756099,,48612,,1541192177,110541628,'',,0
1541192177131667932,,48613,,1541192177,131532206,'',,0
1541192177150687022,,48614,,1541192177,150536191,'',,0
1541192177170614073,,48615,,1541192177,170512613,'',,0
1541192177190687004,,48616,,1541192177,190550590,'',,0
1541192177210788637,,48617,,1541192177,210610666,'',,0
1541192177231628085,,48618,,1541192177,231508413,'',,0
1541192177250775183,,48619,,1541192177,250526602,'',,0
1541192177270676870,,48620,,1541192177,270547287,'',,0
1541192177290663487,,48621,,1541192177,290519801,'',,0
1541192177310751364,,48622,,1541192177,310575643,'',,0
1541192177331404246,,48623,,1541192177,331219484,'',,0
1541192177350720884,,48624,,1541192177,350571084,'',,0
1541192177370743286,,48625,,1541192177,370570410,'',,0
1541192177390616625,,48626,,1541192177,390514165,'',,0
1541192177410659109,,48627,,1541192177,410520452,'',,0
1541192177431771379,,48628,,1541192177,431557248,'',,0
1541192177450669177,,48629,,1541192177,450518622,'',,0
1541192177470694887,,48630,,1541192177,470545752,'',,0
1541192177490668973,,48631,,1541192177,490517341,'',,0
1541192177510717434,,48632,,1541192177,510560515,'',,0
1541192177531859913,,48633,,1541192177,531628500,'',,0
1541191675580931284,,23536,,1541191675,580697341,'',,3
1541191675601132656,,23537,,1541191675,601037653,'',,3
1541191675622208099,,23538,,1541191675,622087618,'',,3
1541191675641236788,,23539,,1541191675,641108774,'',,3
1541191675661212270,,23540,,1541191675,661071573,'',,3
1541191675681114202,,23541,,1541191675,680991120,'',,3
1541191675701166211,,23542,,1541191675,701070892,'',,3
1541191675722057936,,23543,,1541191675,721952548,'',,3
1541191675741204213,,23544,,1541191675,741042709,'',,3
1541191675761123164,,23545,,1541191675,761024094,'',,3
1541191675781144920,,23546,,1541191675,781022348,'',,3
1541191675801203524,,23547,,1541191675,801075737,'',,3
1541191675822202769,,23548,,1541191675,822056981,'',,3
1541191675841177019,,23549,,1541191675,841021007,'',,3
1541191675861176407,,23550,,1541191675,861065985,'',,3
1541191675881167638,,23551,,1541191675,881053336,'',,3
1541191675901196545,,23552,,1541191675,901062868,'',,3
1541191675922242657,,23553,,1541191675,922043855,'',,3
1541191675941235219,,23554,,1541191675,941038897,'',,3
1541191675961154627,,23555,,1541191675,961022990,'',,3
1541191675980787255,,23556,,1541191675,980681119,'',,3
1541191676001153508,,23557,,1541191676,1037666,'',,3
1541191676022249978,,23558,,1541191676,22075958,'',,3
1541191676041217268,,23559,,1541191676,41014982,'',,3
1541191676061186788,,23560,,1541191676,61067111,'',,3
1541191676081138626,,23561,,1541191676,81022062,'',,3
1541191676101221469,,23562,,1541191676,101108195,'',,3
1541191676122212998,,23563,,1541191676,122039971,'',,3
1541191676141160518,,23564,,1541191676,141027242,'',,3
1541191676161102827,,23565,,1541191676,161027173,'',,3
1541191676181212635,,23566,,1541191676,181098518,'',,3
1541191676201133263,,23567,,1541191676,201018257,'',,3
1541191676221705037,,23568,,1541191676,221585778,'',,3
1541191676241128908,,23569,,1541191676,241007855,'',,3
1541191676261123546,,23570,,1541191676,261011612,'',,3
1541191676281290189,,23571,,1541191676,281059747,'',,3
1541191676301177683,,23572,,1541191676,301094297,'',,3
1541191676322143989,,23573,,1541191676,322035216,'',,3
1541191676341267901,,23574,,1541191676,341099863,'',,3
1541191676361119950,,23575,,1541191676,361030812,'',,3
1541191676381202313,,23576,,1541191676,381072620,'',,3
1541191676401378212,,23577,,1541191676,401259482,'',,3
1541191676422201067,,23578,,1541191676,422073993,'',,3
1541191676441195030,,23579,,1541191676,441031236,'',,3
1541191676461160193,,23580,,1541191676,461042241,'',,3
1541191676481168065,,23581,,1541191676,481059105,'',,3
1541191676501160984,,23582,,1541191676,501064505,'',,3
1541191676522161190,,23583,,1541191676,522042010,'',,3
1541191676541208923,,23584,,1541191676,541084804,'',,3
1541191676561193037,,23585,,1541191676,561014471,'',,3
1541191676580804398,,23586,,1541191676,580692216,'',,3
1541191676601205707,,23587,,1541191676,601063379,'',,3
1541191676622306956,,23588,,1541191676,622205737,'',,3
1541191676641212288,,23589,,1541191676,641037374,'',,3
1541191676661235498,,23590,,1541191676,661070918,'',,3
1541191676681166457,,23591,,1541191676,681042028,'',,3
1541191676701168987,,23592,,1541191676,701066127,'',,3
1541191676721776091,,23593,,1541191676,721585402,'',,3
1541191676741277851,,23594,,1541191676,741130481,'',,3
1541191676761191623,,23595,,1541191676,761068512,'',,3
1541191676781205892,,23596,,1541191676,781100227,'',,3
1541191676801186248,,23597,,1541191676,801072671,'',,3
1541191676823411532,,23598,,1541191676,823277083,'',,3
1541191676841214253,,23599,,1541191676,841045192,'',,3
1541191676861174803,,23600,,1541191676,861095007,'',,3
1541191676881114594,,23601,,1541191676,881008766,'',,3
1541191676901829160,,23602,,1541191676,901718036,'',,3
1541191676922261636,,23603,,1541191676,922083947,'',,3
1541191676941236923,,23604,,1541191676,941106587,'',,3
1541191676961214896,,23605,,1541191676,961128975,'',,3
1541191676981271419,,23606,,1541191676,981103771,'',,3
1541191677001190775,,23607,,1541191677,1040958,'',,3
1541191677022318973,,23608,,1541191677,22135919,'',,3
1541191677041151577,,23609,,1541191677,41038332,'',,3
1541191677061251277,,23610,,1541191677,61115659,'',,3
1541191677081165897,,23611,,1541191677,81036452,'',,3
1541191677101177882,,23612,,1541191677,101094190,'',,3
1541191677122177570,,23613,,1541191677,122074844,'',,3
1541191677141297491,,23614,,1541191677,141115502,'',,3
1541191677161235435,,23615,,1541191677,161068722,'',,3
1541191677181212941,,23616,,1541191677,181074295,'',,3
1541191677201164149,,23617,,1541191677,201049945,'',,3
1541191677222203921,,23618,,1541191677,222076326,'',,3
1541191677241225541,,23619,,1541191677,241056404,'',,3
1541191677261224531,,23620,,1541191677,261070905,'',,3
1541191677281159100,,23621,,1541191677,281047202,'',,3
1541191677301211863,,23622,,1541191677,301088786,'',,3
1541191677322196298,,23623,,1541191677,322072629,'',,3
1541191677341257477,,23624,,1541191677,341098960,'',,3
1541191677361249592,,23625,,1541191677,361045947,'',,3
1541191677381251925,,23626,,1541191677,381116974,'',,3
1541191677401175089,,23627,,1541191677,401040632,'',,3
1541191677422232618,,23628,,1541191677,422105869,'',,3
1541191677441279302,,23629,,1541191677,441095865,'',,3
1541191677461197905,,23630,,1541191677,461077465,'',,3
1541191677481246633,,23631,,1541191677,481077589,'',,3
1541191677501257592,,23632,,1541191677,501122121,'',,3
1541191677522297146,,23633,,1541191677,522071458,'',,3
1541191677541284917,,23634,,1541191677,541152535,'',,3
1541191677561187238,,23635,,1541191677,561032310,'',,3
1541191677581841381,,23636,,1541191677,581733356,'',,3
1541191677601151953,,23637,,1541191677,601020841,'',,3
1541191677622272683,,23638,,1541191677,622094848,'',,3
1541191677641223353,,23639,,1541191677,641071016,'',,3
1541191677661200565,,23640,,1541191677,661068262,'',,3
1541191677681207664,,23641,,1541191677,681088080,'',,3
1541191677701229699,,23642,,1541191677,701105259,'',,3
1541191677722449097,,23643,,1541191677,722268414,'',,3
1541191677741223812,,23644,,1541191677,741102256,'',,3
1541191677761143361,,23645,,1541191677,761059325,'',,3
1541191677781355954,,23646,,1541191677,781264394,'',,3
1541191677801216484,,23647,,1541191677,801086804,'',,3
1541191677822239754,,23648,,1541191677,822077736,'',,3
1541191677841282671,,23649,,1541191677,841075938,'',,3
1541191677861214630,,23650,,1541191677,861080131,'',,3
1541191677881249306,,23651,,1541191677,881092858,'',,3
1541191677901260259,,23652,,1541191677,901119822,'',,3
1541191677922197359,,23653,,1541191677,922064371,'',,3
1541191677941284555,,23654,,1541191677,941086844,'',,3
1541191677961234005,,23655,,1541191677,961033826,'',,3
1541191677981232428,,23656,,1541191677,981100409,'',,3
1541191678001159684,,23657,,1541191678,1043477,'',,3
1541191678022206868,,23658,,1541191678,22072456,'',,3
1541191678041263615,,23659,,1541191678,41068906,'',,3
1541191678061249800,,23660,,1541191678,61125424,'',,3
1541191678081203086,,23661,,1541191678,81050577,'',,3
1541191678101235065,,23662,,1541191678,101115751,'',,3
1541191678122254159,,23663,,1541191678,122139327,'',,3
1541191678141247569,,23664,,1541191678,141092236,'',,3
1541191678161165219,,23665,,1541191678,161021792,'',,3
1541191678181204441,,23666,,1541191678,181098112,'',,3
1541191678201213988,,23667,,1541191678,201047763,'',,3
1541191678222233403,,23668,,1541191678,222094302,'',,3
1541191678241271642,,23669,,1541191678,241100432,'',,3
1541191678262329068,,23670,,1541191678,262161578,'',,3
1541191678281230429,,23671,,1541191678,281070225,'',,3
1541191678301216656,,23672,,1541191678,301115028,'',,3
1541191678322385512,,23673,,1541191678,322074383,'',,3
1541191678341316712,,23674,,1541191678,341149694,'',,3
1541191678361256552,,23675,,1541191678,361088632,'',,3
1541191678381199789,,23676,,1541191678,381103935,'',,3
1541191678401369280,,23677,,1541191678,401222971,'',,3
1541191678422410838,,23678,,1541191678,422181972,'',,3
1541191678441280125,,23679,,1541191678,441171409,'',,3
1541191678461292753,,23680,,1541191678,461166484,'',,3
1541191678481192999,,23681,,1541191678,481093816,'',,3
1541191678501217933,,23682,,1541191678,501071947,'',,3
1541191678522321331,,23683,,1541191678,522149764,'',,3
1541191678541264397,,23684,,1541191678,541118059,'',,3
1541191678561318516,,23685,,1541191678,561082338,'',,3
1541191678581944580,,23686,,1541191678,581778123,'',,3
1541191678601223467,,23687,,1541191678,601077971,'',,3
1541191678622281956,,23688,,1541191678,622164126,'',,3
1541191678641214480,,23689,,1541191678,641064677,'',,3
1541191678661307288,,23690,,1541191678,661183447,'',,3
1541191678681242614,,23691,,1541191678,681096137,'',,3
1541191678701234966,,23692,,1541191678,701126785,'',,3
1541191678722449552,,23693,,1541191678,722277427,'',,3
1541191678741325282,,23694,,1541191678,741113903,'',,3
1541191678761272391,,23695,,1541191678,761096846,'',,3
1541191678781197279,,23696,,1541191678,781066545,'',,3
1541191678801137783,,23697,,1541191678,801035638,'',,3
1541191678822267975,,23698,,1541191678,822155385,'',,3
1541191678841299771,,23699,,1541191678,841128391,'',,3
1541191678861236442,,23700,,1541191678,861114539,'',,3
1541191678881193810,,23701,,1541191678,881061504,'',,3
1541191678901289965,,23702,,1541191678,901134282,'',,3
1541191678922209854,,23703,,1541191678,922095299,'',,3
1541191678941252634,,23704,,1541191678,941110385,'',,3
1541191678961239479,,23705,,1541191678,961092353,'',,3
1541191678981282381,,23706,,1541191678,981149320,'',,3
1541191679001236082,,23707,,1541191679,1100709,'',,3
1541191679022278224,,23708,,1541191679,22159767,'',,3
1541191679041244629,,23709,,1541191679,41075576,'',,3
1541191679061306036,,23710,,1541191679,61132566,'',,3
1541191679081230946,,23711,,1541191679,81094189,'',,3
1541191679101183102,,23712,,1541191679,101078635,'',,3
1541191679122359639,,23713,,1541191679,122105029,'',,3
1541191679141253984,,23714,,1541191679,141121584,'',,3
1541191679161325497,,23715,,1541191679,161114863,'',,3
1541191679181265521,,23716,,1541191679,181138422,'',,3
1541191679201196941,,23717,,1541191679,201090069,'',,3
1541191679222335041,,23718,,1541191679,222144723,'',,3
1541191679241217558,,23719,,1541191679,241095712,'',,3
1541191679262313897,,23720,,1541191679,262106262,'',,3
1541191679281225142,,23721,,1541191679,281072340,'',,3
1541191679301238221,,23722,,1541191679,301105694,'',,3
1541191679322238518,,23723,,1541191679,322089827,'',,3
1541191679341248401,,23724,,1541191679,341111163,'',,3
1541191679361204247,,23725,,1541191679,361073041,'',,3
1541191679381287417,,23726,,1541191679,381135276,'',,3
1541191679401240570,,23727,,1541191679,401098776,'',,3
1541191679422272309,,23728,,1541191679,422143063,'',,3
1541191679441283766,,23729,,1541191679,441089791,'',,3
1541191679461200627,,23730,,1541191679,461117842,'',,3
1541191679481305491,,23731,,1541191679,481095461,'',,3
1541191679501290856,,23732,,1541191679,501128934,'',,3
1541191679522271340,,23733,,1541191679,522139720,'',,3
1541191679541294966,,23734,,1541191679,541138917,'',,3
1541191679561257722,,23735,,1541191679,561139154,'',,3
1541191679581606679,,23736,,1541191679,581460706,'',,3
1541191679601241028,,23737,,1541191679,601084030,'',,3
1541191679622456675,,23738,,1541191679,622320872,'',,3
1541191679641224693,,23739,,1541191679,641098037,'',,3
1541191679661289054,,23740,,1541191679,661141594,'',,3
1541191679681214213,,23741,,1541191679,681067686,'',,3
1541191679701213150,,23742,,1541191679,701108594,'',,3
1541191679722418302,,23743,,1541191679,722319444,'',,3
1541191679741260058,,23744,,1541191679,741115321,'',,3
1541191679761296696,,23745,,1541191679,761111023,'',,3
1541191679781248460,,23746,,1541191679,781114325,'',,3
1541191679801207501,,23747,,1541191679,801089798,'',,3
1541191679822230692,,23748,,1541191679,822097117,'',,3
1541191679841276926,,23749,,1541191679,841098062,'',,3
1541191679861442379,,23750,,1541191679,861233459,'',,3
1541191679881248528,,23751,,1541191679,881090607,'',,3
1541191679901226460,,23752,,1541191679,901113727,'',,3
1541191679922274249,,23753,,1541191679,922130810,'',,3
1541191679941235844,,23754,,1541191679,941111436,'',,3
1541191679961222015,,23755,,1541191679,961093643,'',,3
1541191679981220751,,23756,,1541191679,981130300,'',,3
1541191680001211229,,23757,,1541191680,1103401,'',,3
1541191680022318552,,23758,,1541191680,22164430,'',,3
1541191680041264041,,23759,,1541191680,41102487,'',,3
1541191680061263925,,23760,,1541191680,61105727,'',,3
1541191680081246407,,23761,,1541191680,81104167,'',,3
1541191680101316169,,23762,,1541191680,101110315,'',,3
1541191680122237995,,23763,,1541191680,122089787,'',,3
1541191680141318607,,23764,,1541191680,141191277,'',,3
1541191680161173154,,23765,,1541191680,161085975,'',,3
1541191680181284014,,23766,,1541191680,181156103,'',,3
1541191680201319417,,23767,,1541191680,201146857,'',,3
1541191680222263988,,23768,,1541191680,222141932,'',,3
1541191680241356168,,23769,,1541191680,241130200,'',,3
1541191680262318233,,23770,,1541191680,262163562,'',,3
1541191680281247844,,23771,,1541191680,281118851,'',,3
1541191680301306813,,23772,,1541191680,301183658,'',,3
1541191680322243203,,23773,,1541191680,322102783,'',,3
1541191680341399544,,23774,,1541191680,341149906,'',,3
1541191680361180745,,23775,,1541191680,361080340,'',,3
1541191680381239559,,23776,,1541191680,381135986,'',,3
1541191680401222588,,23777,,1541191680,401104361,'',,3
1541191680422162742,,23778,,1541191680,422019379,'',,3
1541191680441225149,,23779,,1541191680,441114722,'',,3
1541191680461158934,,23780,,1541191680,461060052,'',,3
1541191680481247772,,23781,,1541191680,481125414,'',,3
1541191680501324562,,23782,,1541191680,501187359,'',,3
1541191680522260131,,23783,,1541191680,522145578,'',,3
1541191680541321655,,23784,,1541191680,541125598,'',,3
1541191680561026142,,23785,,1541191680,560913138,'',,3
1541191680582042452,,23786,,1541191680,581908679,'',,3
1541191680601256432,,23787,,1541191680,601146772,'',,3
1541191680622241691,,23788,,1541191680,622148305,'',,3
1541191680641241251,,23789,,1541191680,641113894,'',,3
1541191680661947398,,23790,,1541191680,661809366,'',,3
1541191680681264784,,23791,,1541191680,681128976,'',,3
1541191680701779509,,23792,,1541191680,701636328,'',,3
1541191680721958602,,23793,,1541191680,721823324,'',,3
1541191680741296609,,23794,,1541191680,741164970,'',,3
1541191680761875063,,23795,,1541191680,761766778,'',,3
1541191680781335714,,23796,,1541191680,781178717,'',,3
1541191680801220361,,23797,,1541191680,801086260,'',,3
1541191680822917183,,23798,,1541191680,822727398,'',,3
1541191680841223119,,23799,,1541191680,841083831,'',,3
1541191680861821048,,23800,,1541191680,861705259,'',,3
1541191680881235979,,23801,,1541191680,881112086,'',,3
1541191680901290115,,23802,,1541191680,901149812,'',,3
1541191680922773295,,23803,,1541191680,922629675,'',,3
1541191680941295106,,23804,,1541191680,941154785,'',,3
1541191680961739673,,23805,,1541191680,961632635,'',,3
1541191680981290401,,23806,,1541191680,981103754,'',,3
1541191681001165772,,23807,,1541191681,1080159,'',,3
1541191681022858138,,23808,,1541191681,22699912,'',,3
1541191681041283911,,23809,,1541191681,41124588,'',,3
1541191681061677836,,23810,,1541191681,61573216,'',,3
1541191681081284719,,23811,,1541191681,81092794,'',,3
1541191681101157642,,23812,,1541191681,101050694,'',,3
1541191681122658323,,23813,,1541191681,122487720,'',,3
1541191681141499096,,23814,,1541191681,141304613,'',,3
1541191681161654731,,23815,,1541191681,161548804,'',,3
1541191681181129586,,23816,,1541191681,181007190,'',,3
1541191681201130927,,23817,,1541191681,201028242,'',,3
1541191681222165226,,23818,,1541191681,222003414,'',,3
1541191681241241633,,23819,,1541191681,241019456,'',,3
1541191681261600460,,23820,,1541191681,261473703,'',,3
1541191681281128755,,23821,,1541191681,280995282,'',,3
1541191681301098645,,23822,,1541191681,300996050,'',,3
1541191681322488088,,23823,,1541191681,322387444,'',,3
1541191681341272100,,23824,,1541191681,341067558,'',,3
1541191681361475048,,23825,,1541191681,361387881,'',,3
1541191681381066423,,23826,,1541191681,380951580,'',,3
1541191681401092214,,23827,,1541191681,400971736,'',,3
1541191681422094216,,23828,,1541191681,421950016,'',,3
1541191681441153576,,23829,,1541191681,441011176,'',,3
1541191681461496204,,23830,,1541191681,461347590,'',,3
1541191681481144686,,23831,,1541191681,481006495,'',,3
1541191681501050220,,23832,,1541191681,500902663,'',,3
1541191681522711276,,23833,,1541191681,522537949,'',,3
1541191681541024179,,23834,,1541191681,540882199,'',,3
1541191681561283249,,23835,,1541191681,561167732,'',,3
1541191681581078048,,23836,,1541191681,580960506,'',,3
1541191681601022502,,23837,,1541191681,600871361,'',,3
1541191681622080814,,23838,,1541191681,621925598,'',,3
1541191681641062834,,23839,,1541191681,640938674,'',,3
1541191681661282633,,23840,,1541191681,661105563,'',,3
1541191681681254868,,23841,,1541191681,681095515,'',,3
1541191681700954465,,23842,,1541191681,700853995,'',,3
1541191681722086401,,23843,,1541191681,721872340,'',,3
1541191681740972563,,23844,,1541191681,740864945,'',,3
1541191681761194324,,23845,,1541191681,761073257,'',,3
